"Year","Quarter","Month","DayofMonth","DayOfWeek","FlightDate","UniqueCarrier","AirlineID","Carrier","TailNum","FlightNum","OriginAirportID","OriginAirportSeqID","OriginCityMarketID","Origin","OriginCityName","OriginState","OriginStateFips","OriginStateName","OriginWac","DestAirportID","DestAirportSeqID","Dest","DestCityMarketID","DestCityName","DestState","DestStateFips","DestStateName","DestWac","CRSDepTime","DepTime","DepDelay","DepDelayMinutes","DepDel15","DepartureDelayGroups","DepTimeBlk","TaxiOut","WheelsOff","WheelsOn","TaxiIn","CRSArrTime","ArrTime","ArrDelay","ArrDelayMinutes","ArrDel15","ArrivalDelayGroups","ArrTimeBlk","Cancelled","CancellationCode","Diverted","CRSElapsedTime","ActualElapsedTime","AirTime","Flights","Distance","DistanceGroup","CarrierDelay","WeatherDelay","NASDelay","SecurityDelay","LateAircraftDelay","FirstDepTime","TotalAddGTime","LongestAddGTime","DivAirportLandings","DivReachedDest","DivActualElapsedTime","DivArrDelay","DivDistance","Div1Airport","Div1AirportID","Div1AirportSeqID","Div1WheelsOn","Div1TotalGTime","Div1LongestGTime","Div1WheelsOff","Div1TailNum","Div2Airport","Div2AirportID","Div2AirportSeqID","Div2WheelsOn","Div2TotalGTime","Div2LongestGTime","Div2WheelsOff","Div2TailNum","Div3Airport","Div3AirportID","Div3AirportSeqID","Div3WheelsOn","Div3TotalGTime","Div3LongestGTime","Div3WheelsOff","Div3TailNum","Div4Airport","Div4AirportID","Div4AirportSeqID","Div4WheelsOn","Div4TotalGTime","Div4LongestGTime","Div4WheelsOff","Div4TailNum","Div5Airport","Div5AirportID","Div5AirportSeqID","Div5WheelsOn","Div5TotalGTime","Div5LongestGTime","Div5WheelsOff","Div5TailNum",""
"2017","1","1","26","4","2017-01-26","AA","19805","AA","N181AA","513","11298","1129804","30194","DFW","Dallas/Fort Worth, TX","TX","48","Texas","74","14107","1410702","PHX","30466","Phoenix, AZ","AZ","4","Arizona","81","2025","2024","-1","0","0","-1","2000-2059","19","2043","2205","7","2204","2212","8","8","0","0","2200-2259","0","","0","159","168","142","1","868","4","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","27","5","2017-01-27","AA","19805","AA","N188AA","513","11298","1129804","30194","DFW","Dallas/Fort Worth, TX","TX","48","Texas","74","14107","1410702","PHX","30466","Phoenix, AZ","AZ","4","Arizona","81","2025","2026","1","1","0","0","2000-2059","17","2043","2152","5","2204","2157","-7","0","0","-1","2200-2259","0","","0","159","151","129","1","868","4","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","28","6","2017-01-28","AA","19805","AA","N539AA","513","11298","1129804","30194","DFW","Dallas/Fort Worth, TX","TX","48","Texas","74","14107","1410702","PHX","30466","Phoenix, AZ","AZ","4","Arizona","81","2025","2032","7","7","0","0","2000-2059","18","2050","2143","5","2204","2148","-16","0","0","-2","2200-2259","0","","0","159","136","113","1","868","4","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","29","7","2017-01-29","AA","19805","AA","N184AA","513","11298","1129804","30194","DFW","Dallas/Fort Worth, TX","TX","48","Texas","74","14107","1410702","PHX","30466","Phoenix, AZ","AZ","4","Arizona","81","2025","2024","-1","0","0","-1","2000-2059","22","2046","2148","4","2204","2152","-12","0","0","-1","2200-2259","0","","0","159","148","122","1","868","4","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","30","1","2017-01-30","AA","19805","AA","N544AA","513","11298","1129804","30194","DFW","Dallas/Fort Worth, TX","TX","48","Texas","74","14107","1410702","PHX","30466","Phoenix, AZ","AZ","4","Arizona","81","2025","2021","-4","0","0","-1","2000-2059","14","2035","2138","8","2204","2146","-18","0","0","-2","2200-2259","0","","0","159","145","123","1","868","4","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","31","2","2017-01-31","AA","19805","AA","N538AA","513","11298","1129804","30194","DFW","Dallas/Fort Worth, TX","TX","48","Texas","74","14107","1410702","PHX","30466","Phoenix, AZ","AZ","4","Arizona","81","2025","2020","-5","0","0","-1","2000-2059","13","2033","2130","4","2204","2134","-30","0","0","-2","2200-2259","0","","0","159","134","117","1","868","4","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","9","1","2017-01-09","AA","19805","AA","N543AA","513","12889","1288903","32211","LAS","Las Vegas, NV","NV","32","Nevada","85","11298","1129804","DFW","30194","Dallas/Fort Worth, TX","TX","48","Texas","74","1420","1435","15","15","1","1","1400-1459","16","1451","1854","15","1902","1909","7","7","0","0","1900-1959","0","","0","162","154","123","1","1055","5","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","10","2","2017-01-10","AA","19805","AA","N560AA","513","12889","1288903","32211","LAS","Las Vegas, NV","NV","32","Nevada","85","11298","1129804","DFW","30194","Dallas/Fort Worth, TX","TX","48","Texas","74","1420","1432","12","12","0","0","1400-1459","11","1443","1840","11","1902","1851","-11","0","0","-1","1900-1959","0","","0","162","139","117","1","1055","5","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","11","3","2017-01-11","AA","19805","AA","N919AA","513","12889","1288903","32211","LAS","Las Vegas, NV","NV","32","Nevada","85","11298","1129804","DFW","30194","Dallas/Fort Worth, TX","TX","48","Texas","74","1420","1424","4","4","0","0","1400-1459","15","1439","1842","23","1902","1905","3","3","0","0","1900-1959","0","","0","162","161","123","1","1055","5","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","12","4","2017-01-12","AA","19805","AA","N563AA","513","12889","1288903","32211","LAS","Las Vegas, NV","NV","32","Nevada","85","11298","1129804","DFW","30194","Dallas/Fort Worth, TX","TX","48","Texas","74","1420","1417","-3","0","0","-1","1400-1459","13","1430","1835","10","1902","1845","-17","0","0","-2","1900-1959","0","","0","162","148","125","1","1055","5","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","13","5","2017-01-13","AA","19805","AA","N922AA","513","12889","1288903","32211","LAS","Las Vegas, NV","NV","32","Nevada","85","11298","1129804","DFW","30194","Dallas/Fort Worth, TX","TX","48","Texas","74","1420","1418","-2","0","0","-1","1400-1459","15","1433","1845","14","1902","1859","-3","0","0","-1","1900-1959","0","","0","162","161","132","1","1055","5","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","14","6","2017-01-14","AA","19805","AA","N194AA","513","12889","1288903","32211","LAS","Las Vegas, NV","NV","32","Nevada","85","11298","1129804","DFW","30194","Dallas/Fort Worth, TX","TX","48","Texas","74","1442","1433","-9","0","0","-1","1400-1459","16","1449","1909","13","1924","1922","-2","0","0","-1","1900-1959","0","","0","162","169","140","1","1055","5","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","15","7","2017-01-15","AA","19805","AA","N921AA","513","12889","1288903","32211","LAS","Las Vegas, NV","NV","32","Nevada","85","11298","1129804","DFW","30194","Dallas/Fort Worth, TX","TX","48","Texas","74","1420","1413","-7","0","0","-1","1400-1459","14","1427","1946","10","1902","1956","54","54","1","3","1900-1959","0","","0","162","223","199","1","1055","5","0","0","54","0","0","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","16","1","2017-01-16","AA","19805","AA","N163AA","513","12889","1288903","32211","LAS","Las Vegas, NV","NV","32","Nevada","85","11298","1129804","DFW","30194","Dallas/Fort Worth, TX","TX","48","Texas","74","1420","1418","-2","0","0","-1","1400-1459","13","1431","1842","14","1902","1856","-6","0","0","-1","1900-1959","0","","0","162","158","131","1","1055","5","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","17","2","2017-01-17","AA","19805","AA","N560AA","513","12889","1288903","32211","LAS","Las Vegas, NV","NV","32","Nevada","85","11298","1129804","DFW","30194","Dallas/Fort Worth, TX","TX","48","Texas","74","1420","1412","-8","0","0","-1","1400-1459","13","1425","1844","13","1902","1857","-5","0","0","-1","1900-1959","0","","0","162","165","139","1","1055","5","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","18","3","2017-01-18","AA","19805","AA","N557AA","513","12889","1288903","32211","LAS","Las Vegas, NV","NV","32","Nevada","85","11298","1129804","DFW","30194","Dallas/Fort Worth, TX","TX","48","Texas","74","1420","1414","-6","0","0","-1","1400-1459","10","1424","1839","11","1902","1850","-12","0","0","-1","1900-1959","0","","0","162","156","135","1","1055","5","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","19","4","2017-01-19","AA","19805","AA","N920AA","513","12889","1288903","32211","LAS","Las Vegas, NV","NV","32","Nevada","85","11298","1129804","DFW","30194","Dallas/Fort Worth, TX","TX","48","Texas","74","1420","1607","107","107","1","7","1400-1459","9","1616","2020","19","1902","2039","97","97","1","6","1900-1959","0","","0","162","152","124","1","1055","5","5","0","0","0","92","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","20","5","2017-01-20","AA","19805","AA","N182AA","513","12889","1288903","32211","LAS","Las Vegas, NV","NV","32","Nevada","85","11298","1129804","DFW","30194","Dallas/Fort Worth, TX","TX","48","Texas","74","1420","1421","1","1","0","0","1400-1459","25","1446","1855","19","1902","1914","12","12","0","0","1900-1959","0","","0","162","173","129","1","1055","5","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","21","6","2017-01-21","AA","19805","AA","N926AA","513","12889","1288903","32211","LAS","Las Vegas, NV","NV","32","Nevada","85","11298","1129804","DFW","30194","Dallas/Fort Worth, TX","TX","48","Texas","74","1442","1439","-3","0","0","-1","1400-1459","11","1450","1901","12","1924","1913","-11","0","0","-1","1900-1959","0","","0","162","154","131","1","1055","5","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","22","7","2017-01-22","AA","19805","AA","N545AA","513","12889","1288903","32211","LAS","Las Vegas, NV","NV","32","Nevada","85","11298","1129804","DFW","30194","Dallas/Fort Worth, TX","TX","48","Texas","74","1420","1416","-4","0","0","-1","1400-1459","12","1428","1823","11","1902","1834","-28","0","0","-2","1900-1959","0","","0","162","138","115","1","1055","5","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","23","1","2017-01-23","AA","19805","AA","N975AA","513","12889","1288903","32211","LAS","Las Vegas, NV","NV","32","Nevada","85","11298","1129804","DFW","30194","Dallas/Fort Worth, TX","TX","48","Texas","74","1420","1426","6","6","0","0","1400-1459","11","1437","1835","11","1902","1846","-16","0","0","-2","1900-1959","0","","0","162","140","118","1","1055","5","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","24","2","2017-01-24","AA","19805","AA","N587AA","513","12889","1288903","32211","LAS","Las Vegas, NV","NV","32","Nevada","85","11298","1129804","DFW","30194","Dallas/Fort Worth, TX","TX","48","Texas","74","1420","1413","-7","0","0","-1","1400-1459","15","1428","1827","11","1902","1838","-24","0","0","-2","1900-1959","0","","0","162","145","119","1","1055","5","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","25","3","2017-01-25","AA","19805","AA","N152AA","513","12889","1288903","32211","LAS","Las Vegas, NV","NV","32","Nevada","85","11298","1129804","DFW","30194","Dallas/Fort Worth, TX","TX","48","Texas","74","1420","1457","37","37","1","2","1400-1459","16","1513","1913","7","1902","1920","18","18","1","1","1900-1959","0","","0","162","143","120","1","1055","5","18","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","26","4","2017-01-26","AA","19805","AA","N181AA","513","12889","1288903","32211","LAS","Las Vegas, NV","NV","32","Nevada","85","11298","1129804","DFW","30194","Dallas/Fort Worth, TX","TX","48","Texas","74","1420","1432","12","12","0","0","1400-1459","15","1447","1848","6","1902","1854","-8","0","0","-1","1900-1959","0","","0","162","142","121","1","1055","5","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","27","5","2017-01-27","AA","19805","AA","N188AA","513","12889","1288903","32211","LAS","Las Vegas, NV","NV","32","Nevada","85","11298","1129804","DFW","30194","Dallas/Fort Worth, TX","TX","48","Texas","74","1420","1411","-9","0","0","-1","1400-1459","13","1424","1832","12","1902","1844","-18","0","0","-2","1900-1959","0","","0","162","153","128","1","1055","5","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","28","6","2017-01-28","AA","19805","AA","N169AA","513","12889","1288903","32211","LAS","Las Vegas, NV","NV","32","Nevada","85","11298","1129804","DFW","30194","Dallas/Fort Worth, TX","TX","48","Texas","74","1442","1448","6","6","0","0","1400-1459","13","1501","1921","13","1924","1934","10","10","0","0","1900-1959","0","","0","162","166","140","1","1055","5","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","29","7","2017-01-29","AA","19805","AA","N523AA","513","12889","1288903","32211","LAS","Las Vegas, NV","NV","32","Nevada","85","11298","1129804","DFW","30194","Dallas/Fort Worth, TX","TX","48","Texas","74","1420","1414","-6","0","0","-1","1400-1459","15","1429","1842","13","1902","1855","-7","0","0","-1","1900-1959","0","","0","162","161","133","1","1055","5","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","30","1","2017-01-30","AA","19805","AA","N544AA","513","12889","1288903","32211","LAS","Las Vegas, NV","NV","32","Nevada","85","11298","1129804","DFW","30194","Dallas/Fort Worth, TX","TX","48","Texas","74","1420","1413","-7","0","0","-1","1400-1459","12","1425","1835","13","1902","1848","-14","0","0","-1","1900-1959","0","","0","162","155","130","1","1055","5","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","31","2","2017-01-31","AA","19805","AA","N538AA","513","12889","1288903","32211","LAS","Las Vegas, NV","NV","32","Nevada","85","11298","1129804","DFW","30194","Dallas/Fort Worth, TX","TX","48","Texas","74","1420","1427","7","7","0","0","1400-1459","12","1439","1849","13","1902","1902","0","0","0","0","1900-1959","0","","0","162","155","130","1","1055","5","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","2","1","2017-01-02","AA","19805","AA","N553AA","513","14107","1410702","30466","PHX","Phoenix, AZ","AZ","4","Arizona","81","14747","1474703","SEA","30559","Seattle, WA","WA","53","Washington","93","2340","2354","14","14","0","0","2300-2359","11","5","140","3","144","143","-1","0","0","-1","0001-0559","0","","0","184","169","155","1","1107","5","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","3","2","2017-01-03","AA","19805","AA","N982AA","513","14107","1410702","30466","PHX","Phoenix, AZ","AZ","4","Arizona","81","14747","1474703","SEA","30559","Seattle, WA","WA","53","Washington","93","2340","8","28","28","1","1","2300-2359","15","23","151","7","144","158","14","14","0","0","0001-0559","0","","0","184","170","148","1","1107","5","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","9","1","2017-01-09","AA","19805","AA","N742AA","514","10713","1071302","30713","BOI","Boise, ID","ID","16","Idaho","83","14107","1410702","PHX","30466","Phoenix, AZ","AZ","4","Arizona","81","1340","1338","-2","0","0","-1","1300-1359","11","1349","1537","5","1538","1542","4","4","0","0","1500-1559","0","","0","118","124","108","1","735","3","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","11","3","2017-01-11","AA","19805","AA","N742AA","514","10713","1071302","30713","BOI","Boise, ID","ID","16","Idaho","83","14107","1410702","PHX","30466","Phoenix, AZ","AZ","4","Arizona","81","1315","1309","-6","0","0","-1","1300-1359","13","1322","1508","4","1513","1512","-1","0","0","-1","1500-1559","0","","0","118","123","106","1","735","3","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","12","4","2017-01-12","AA","19805","AA","N762AA","514","10713","1071302","30713","BOI","Boise, ID","ID","16","Idaho","83","14107","1410702","PHX","30466","Phoenix, AZ","AZ","4","Arizona","81","1315","1335","20","20","1","1","1300-1359","10","1345","1532","5","1513","1537","24","24","1","1","1500-1559","0","","0","118","122","107","1","735","3","20","0","4","0","0","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","13","5","2017-01-13","AA","19805","AA","N822AA","514","10713","1071302","30713","BOI","Boise, ID","ID","16","Idaho","83","14107","1410702","PHX","30466","Phoenix, AZ","AZ","4","Arizona","81","1315","1310","-5","0","0","-1","1300-1359","14","1324","1508","5","1513","1513","0","0","0","0","1500-1559","0","","0","118","123","104","1","735","3","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","14","6","2017-01-14","AA","19805","AA","N544AA","514","10713","1071302","30713","BOI","Boise, ID","ID","16","Idaho","83","14107","1410702","PHX","30466","Phoenix, AZ","AZ","4","Arizona","81","1315","1418","63","63","1","4","1300-1359","29","1447","1637","5","1513","1642","89","89","1","5","1500-1559","0","","0","118","144","110","1","735","3","63","0","26","0","0","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","15","7","2017-01-15","AA","19805","AA","N817AA","514","10713","1071302","30713","BOI","Boise, ID","ID","16","Idaho","83","14107","1410702","PHX","30466","Phoenix, AZ","AZ","4","Arizona","81","1349","1341","-8","0","0","-1","1300-1359","28","1409","1541","5","1547","1546","-1","0","0","-1","1500-1559","0","","0","118","125","92","1","735","3","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","16","1","2017-01-16","AA","19805","AA","N755AA","514","10713","1071302","30713","BOI","Boise, ID","ID","16","Idaho","83","14107","1410702","PHX","30466","Phoenix, AZ","AZ","4","Arizona","81","1315","1308","-7","0","0","-1","1300-1359","16","1324","1501","12","1513","1513","0","0","0","0","1500-1559","0","","0","118","125","97","1","735","3","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","18","3","2017-01-18","AA","19805","AA","N604AA","514","10713","1071302","30713","BOI","Boise, ID","ID","16","Idaho","83","14107","1410702","PHX","30466","Phoenix, AZ","AZ","4","Arizona","81","1315","1309","-6","0","0","-1","1300-1359","19","1328","1504","5","1513","1509","-4","0","0","-1","1500-1559","0","","0","118","120","96","1","735","3","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","19","4","2017-01-19","AA","19805","AA","N819AA","514","10713","1071302","30713","BOI","Boise, ID","ID","16","Idaho","83","14107","1410702","PHX","30466","Phoenix, AZ","AZ","4","Arizona","81","1315","1308","-7","0","0","-1","1300-1359","18","1326","1513","4","1513","1517","4","4","0","0","1500-1559","0","","0","118","129","107","1","735","3","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","20","5","2017-01-20","AA","19805","AA","N744AA","514","10713","1071302","30713","BOI","Boise, ID","ID","16","Idaho","83","14107","1410702","PHX","30466","Phoenix, AZ","AZ","4","Arizona","81","1315","1305","-10","0","0","-1","1300-1359","14","1319","1507","7","1513","1514","1","1","0","0","1500-1559","0","","0","118","129","108","1","735","3","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","21","6","2017-01-21","AA","19805","AA","N836AA","514","10713","1071302","30713","BOI","Boise, ID","ID","16","Idaho","83","14107","1410702","PHX","30466","Phoenix, AZ","AZ","4","Arizona","81","1315","1308","-7","0","0","-1","1300-1359","20","1328","1501","5","1513","1506","-7","0","0","-1","1500-1559","0","","0","118","118","93","1","735","3","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","22","7","2017-01-22","AA","19805","AA","N833AA","514","10713","1071302","30713","BOI","Boise, ID","ID","16","Idaho","83","14107","1410702","PHX","30466","Phoenix, AZ","AZ","4","Arizona","81","1349","1344","-5","0","0","-1","1300-1359","11","1355","1536","5","1547","1541","-6","0","0","-1","1500-1559","0","","0","118","117","101","1","735","3","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","23","1","2017-01-23","AA","19805","AA","N760AA","514","10713","1071302","30713","BOI","Boise, ID","ID","16","Idaho","83","14107","1410702","PHX","30466","Phoenix, AZ","AZ","4","Arizona","81","1315","1312","-3","0","0","-1","1300-1359","9","1321","1511","5","1513","1516","3","3","0","0","1500-1559","0","","0","118","124","110","1","735","3","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","25","3","2017-01-25","AA","19805","AA","N823AA","514","10713","1071302","30713","BOI","Boise, ID","ID","16","Idaho","83","14107","1410702","PHX","30466","Phoenix, AZ","AZ","4","Arizona","81","1315","1306","-9","0","0","-1","1300-1359","10","1316","1452","6","1513","1458","-15","0","0","-1","1500-1559","0","","0","118","112","96","1","735","3","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","26","4","2017-01-26","AA","19805","AA","N833AA","514","10713","1071302","30713","BOI","Boise, ID","ID","16","Idaho","83","14107","1410702","PHX","30466","Phoenix, AZ","AZ","4","Arizona","81","1315","1301","-14","0","0","-1","1300-1359","37","1338","1520","7","1513","1527","14","14","0","0","1500-1559","0","","0","118","146","102","1","735","3","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","27","5","2017-01-27","AA","19805","AA","N836AA","514","10713","1071302","30713","BOI","Boise, ID","ID","16","Idaho","83","14107","1410702","PHX","30466","Phoenix, AZ","AZ","4","Arizona","81","1315","1306","-9","0","0","-1","1300-1359","11","1317","1454","6","1513","1500","-13","0","0","-1","1500-1559","0","","0","118","114","97","1","735","3","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","28","6","2017-01-28","AA","19805","AA","N755AA","514","10713","1071302","30713","BOI","Boise, ID","ID","16","Idaho","83","14107","1410702","PHX","30466","Phoenix, AZ","AZ","4","Arizona","81","1315","1305","-10","0","0","-1","1300-1359","27","1332","1508","7","1513","1515","2","2","0","0","1500-1559","0","","0","118","130","96","1","735","3","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","29","7","2017-01-29","AA","19805","AA","N823AA","514","10713","1071302","30713","BOI","Boise, ID","ID","16","Idaho","83","14107","1410702","PHX","30466","Phoenix, AZ","AZ","4","Arizona","81","1349","1343","-6","0","0","-1","1300-1359","18","1401","1536","3","1547","1539","-8","0","0","-1","1500-1559","0","","0","118","116","95","1","735","3","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","30","1","2017-01-30","AA","19805","AA","N760AA","514","10713","1071302","30713","BOI","Boise, ID","ID","16","Idaho","83","14107","1410702","PHX","30466","Phoenix, AZ","AZ","4","Arizona","81","1315","1309","-6","0","0","-1","1300-1359","9","1318","1456","4","1513","1500","-13","0","0","-1","1500-1559","0","","0","118","111","98","1","735","3","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","1","7","2017-01-01","AA","19805","AA","N820AA","514","14107","1410702","30466","PHX","Phoenix, AZ","AZ","4","Arizona","81","11066","1106603","CMH","31066","Columbus, OH","OH","39","Ohio","44","1959","1956","-3","0","0","-1","1900-1959","20","2016","119","6","133","125","-8","0","0","-1","0001-0559","0","","0","214","209","183","1","1670","7","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","2","1","2017-01-02","AA","19805","AA","N817AA","514","14107","1410702","30466","PHX","Phoenix, AZ","AZ","4","Arizona","81","11066","1106603","CMH","31066","Columbus, OH","OH","39","Ohio","44","1959","2100","61","61","1","4","1900-1959","21","2121","217","4","133","221","48","48","1","3","0001-0559","0","","0","214","201","176","1","1670","7","0","0","0","0","48","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","3","2","2017-01-03","AA","19805","AA","N742AA","514","14107","1410702","30466","PHX","Phoenix, AZ","AZ","4","Arizona","81","11066","1106603","CMH","31066","Columbus, OH","OH","39","Ohio","44","1959","1955","-4","0","0","-1","1900-1959","11","2006","101","4","133","105","-28","0","0","-2","0001-0559","0","","0","214","190","175","1","1670","7","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","9","1","2017-01-09","AA","19805","AA","N742AA","514","14107","1410702","30466","PHX","Phoenix, AZ","AZ","4","Arizona","81","11066","1106603","CMH","31066","Columbus, OH","OH","39","Ohio","44","1620","1628","8","8","0","0","1600-1659","17","1645","2156","6","2159","2202","3","3","0","0","2100-2159","0","","0","219","214","191","1","1670","7","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","11","3","2017-01-11","AA","19805","AA","N742AA","514","14107","1410702","30466","PHX","Phoenix, AZ","AZ","4","Arizona","81","11066","1106603","CMH","31066","Columbus, OH","OH","39","Ohio","44","1620","1620","0","0","0","0","1600-1659","14","1634","2136","5","2159","2141","-18","0","0","-2","2100-2159","0","","0","219","201","182","1","1670","7","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
